year,doy,date,block,treatment,tussock,nh4,no3,tfpa,labile,carbohydrate,suspicious,notes
2012,165,6/13/2012,1,C.N,T,4.413542955,3.731198542,0.63387688,8.778618377,72.85190941,,
2012,165,6/13/2012,1,C.O,I,2.648125773,1.767409836,0.513138426,4.928674035,41.34838102,,
2012,165,6/13/2012,1,C.O,T,1.765417182,1.963788706,0.54332304,4.272528928,59.98098888,,
2012,165,6/13/2012,2,A.N,I,1.765417182,1.767409836,0.482953813,4.015780831,177.0326263,,
2012,165,6/13/2012,2,A.N,T,1.765417182,2.356546448,0.392399973,4.514363603,79.5652253,,
2012,165,6/13/2012,2,A.O,I,3.089480069,1.767409836,0.332030746,5.188920651,19.89130632,,
2012,165,6/13/2012,2,A.O,T,4.413542955,2.160167577,0.603692266,7.177402798,25.85869822,,
2012,165,6/13/2012,2,C.N,I,3.530834364,1.963788706,0.422584586,5.917207656,40.36389576,,
2012,165,6/13/2012,2,C.N,T,2.648125773,2.160167577,0.4527692,5.26106255,90.57264414,,
2012,165,6/13/2012,2,C.O,I,5.737605842,5.302229507,0.875353786,11.91518914,76.78985046,,
2012,165,6/13/2012,2,C.O,T,2.648125773,2.160167577,0.54332304,5.35161639,244.9223713,,
2012,165,6/13/2012,3,A.N,I,1.324062887,1.374652094,0.4527692,3.151484181,68.62500682,,
2012,165,6/13/2012,3,A.N,T,1.324062887,1.178273224,0.36221536,2.864551471,40.77717797,,
2012,165,6/13/2012,3,A.O,I,1.765417182,1.963788706,0.241476907,3.970682795,38.78804733,,
2012,165,6/13/2012,3,A.O,T,3.089480069,1.767409836,0.482953813,5.339843718,57.10014522,,
2012,165,6/13/2012,3,C.N,I,3.089480069,2.160167577,0.4527692,5.702416846,35.44146944,,
2012,165,6/13/2012,3,C.N,T,1.765417182,1.963788706,0.513138426,4.242344314,37.41043997,,
2012,165,6/13/2012,3,C.O,I,1.765417182,1.571030965,0.422584586,3.759032733,71.86742415,,
2012,165,6/13/2012,3,C.O,T,1.765417182,1.374652094,0.513138426,3.653207702,67.97845407,,
2012,165,6/13/2012,4,A.N,I,3.97218866,0.981894353,0.36221536,5.316298373,39.78261265,,
2012,165,6/13/2012,4,A.N,T,2.206771478,1.767409836,0.54332304,4.517504354,54.70109239,,
2012,165,6/13/2012,4,A.O,I,2.648125773,1.571030965,0.332030746,4.551187484,34.80978607,,
2012,165,6/13/2012,4,A.O,T,3.089480069,1.963788706,0.392399973,5.445668748,34.45698418,,
2012,165,6/13/2012,4,C.N,T,1.765417182,1.571030965,0.392399973,3.72884812,67.9294831,,
2012,165,6/13/2012,4,C.O,I,6.620314433,1.178273224,0.332030746,8.130618403,47.25529259,,
2012,165,6/13/2012,4,C.O,T,5.296251546,1.571030965,0.573507653,7.440790164,71.97718666,,
2012,165,6/13/2012,5,A.N,I,2.206771478,1.374652094,0.54332304,4.124746612,41.77174328,,
2012,165,6/13/2012,5,A.N,T,3.089480069,2.160167577,0.422584586,5.672232232,58.67935366,,
2012,165,6/13/2012,5,A.O,I,3.530834364,1.767409836,0.482953813,5.781198013,48.7337005,,
2012,165,6/13/2012,5,A.O,T,2.648125773,1.571030965,0.482953813,4.702110551,48.23977786,,
2012,165,6/13/2012,5,C.N,I,2.206771478,1.571030965,0.54332304,4.321125483,34.45698418,,
2012,165,6/13/2012,5,C.O,I,1.765417182,2.160167577,0.392399973,4.317984732,43.31735154,,
2012,168,6/16/2012,1,A.N,I,2.206771478,1.178273224,1.992184479,5.377229181,43.33870366,,
2012,168,6/16/2012,1,A.N,T,5.296251546,4.516714024,1.026276853,10.83924242,131.8218903,,
2012,168,6/16/2012,1,A.O,I,28.24667491,3.14206193,1.811076799,33.19981364,46.04737264,,
2012,168,6/16/2012,1,A.O,T,9.268440206,8.051533696,1.147015306,18.46698921,,,
2012,168,6/16/2012,1,C.N,I,7.061668729,7.658775955,0.905538399,15.62598308,,,
2012,168,6/16/2012,1,C.N,T,8.827085911,0,1.690338346,10.51742426,,,
2012,168,6/16/2012,1,C.O,I,1.765417182,1.767409836,0.241476907,3.774303925,50.47256469,,
2012,168,6/16/2012,1,C.O,T,1.324062887,1.374652094,0.18110768,2.879822661,72.37575314,,
2012,168,6/16/2012,2,A.N,I,1.324062887,1.767409836,0.4527692,3.544241923,57.78493822,,
2012,168,6/16/2012,2,A.N,T,5.737605842,6.873260472,0.603692266,13.21455858,,,
2012,168,6/16/2012,2,A.O,I,3.089480069,2.356546448,0.211292293,5.65731881,14.44623455,,
2012,168,6/16/2012,2,A.O,T,7.061668729,5.498608378,1.086646079,13.64692319,,,
2012,168,6/16/2012,2,C.N,I,2.206771478,1.767409836,0.965907626,4.94008894,44.24159332,,
2012,168,6/16/2012,2,C.N,T,3.530834364,3.534819671,0.754615333,7.820269368,79.04194093,,
2012,168,6/16/2012,2,C.O,T,2.206771478,1.767409836,0.603692266,4.57787358,108.5636297,,
2012,168,6/16/2012,3,A.N,I,7.061668729,7.266018213,1.026276853,15.3539638,,,
2012,168,6/16/2012,3,A.N,T,4.413542955,2.356546448,0.4527692,7.222858603,66.81383481,,
2012,168,6/16/2012,3,A.O,I,11.03385739,5.891366119,0.996092239,17.92131575,,,
2012,168,6/16/2012,3,A.O,T,1.324062887,0.981894353,0.603692266,2.909649506,45.14448298,,
2012,168,6/16/2012,3,C.N,I,3.089480069,3.731198542,0.694246106,7.514924717,34.30980707,,
2012,168,6/16/2012,3,C.N,T,3.089480069,1.571030965,0.784799946,5.44531098,49.52025215,,
2012,168,6/16/2012,3,C.O,I,2.206771478,1.374652094,0.120738453,3.702162025,56.18643994,,
2012,168,6/16/2012,3,C.O,T,1.765417182,1.374652094,0.392399973,3.532469249,60.94800265,,
2012,168,6/16/2012,4,A.N,I,7.106741746,7.711085625,0.658214593,15.47604196,,,
2012,168,6/16/2012,4,A.N,T,4.413542955,2.749304189,0.513138426,7.67598557,62.29938652,,
2012,168,6/16/2012,4,A.O,I,2.648125773,1.571030965,0.603692266,4.822849004,37.92136571,,
2012,168,6/16/2012,4,A.O,T,2.648125773,2.356546448,0.513138426,5.517810647,51.4647106,,
2012,168,6/16/2012,4,C.N,T,4.264045047,3.558962596,0.595527489,8.418535132,75.23269077,,
2012,168,6/16/2012,4,C.O,I,5.685393397,6.52476476,1.002993666,13.21315182,,,
2012,168,6/16/2012,4,C.O,T,2.368913915,1.38404101,0.564183937,4.317138862,69.51881552,,
2012,168,6/16/2012,5,A.N,I,6.15917618,4.745283462,0.877619458,11.7820791,44.24159332,,
2012,168,6/16/2012,5,A.N,T,2.842696698,2.174921587,0.344779073,5.362397358,54.17337958,,
2012,168,6/16/2012,5,A.O,I,2.368913915,1.977201442,0.438809729,4.784925086,37.01847605,,
2012,168,6/16/2012,5,A.O,T,2.842696698,1.581761154,0.470153281,4.894611133,46.9502623,,
2012,168,6/16/2012,5,C.N,I,3.316479481,1.779481298,0.344779073,5.440739852,44.75868944,,
2012,168,6/16/2012,5,C.O,I,5.211610614,4.745283462,0.626871041,10.58376512,,,
2012,171,6/19/2012,1,A.N,I,2.368913915,2.570361875,0.501496833,5.440772623,57.13875248,,
2012,171,6/19/2012,1,A.N,T,9.475655661,7.513365481,1.410459843,18.39948099,,,
2012,171,6/19/2012,1,A.O,I,7.580524529,5.14072375,0.658214593,13.37946287,54.28181486,,
2012,171,6/19/2012,1,C.O,I,2.368913915,1.977201442,0.658214593,5.00432995,59.52973158,,
2012,171,6/19/2012,1,C.O,T,4.264045047,5.536164039,0.783588802,10.58379789,154.5852707,,
2012,171,6/19/2012,2,A.N,I,2.368913915,2.768082019,0.376122625,5.513118559,144.7515063,,
2012,171,6/19/2012,2,A.O,I,1.895131132,2.372641731,0.188061312,4.455834175,16.1893132,,
2012,171,6/19/2012,2,A.O,T,12.31835236,9.095126635,1.285085635,22.69856463,,,
2012,171,6/19/2012,2,C.N,I,2.842696698,2.768082019,0.282091969,5.892870686,44.1672202,,
2012,171,6/19/2012,2,C.N,T,8.528090095,9.490566923,1.347772739,19.36642976,,,
2012,171,6/19/2012,2,C.O,T,2.368913915,2.372641731,0.501496833,5.243052479,83.97651578,,
2012,171,6/19/2012,3,A.N,I,9.475655661,7.513365481,0.90896301,17.89798415,,,
2012,171,6/19/2012,3,A.N,T,3.316479481,2.768082019,0.532840385,6.617401885,,,
2012,171,6/19/2012,3,A.O,I,8.054307312,6.327044615,1.441803395,15.82315532,,,
2012,171,6/19/2012,3,A.O,T,2.368913915,2.372641731,0.376122625,5.117678271,51.84847589,,
2012,171,6/19/2012,3,C.N,I,3.316479481,4.943003606,0.626871041,8.886354128,50.88831893,,
2012,171,6/19/2012,3,C.N,T,1.895131132,2.965802164,0.501496833,5.362430129,68.17114423,,
2012,171,6/19/2012,3,C.O,I,2.368913915,2.570361875,0.501496833,5.440772623,50.88831893,,
2012,171,6/19/2012,3,C.O,T,1.895131132,2.372641731,0.438809729,4.706582592,55.68008112,,
2012,171,6/19/2012,4,A.N,I,5.211610614,5.931604327,0.626871041,11.77008598,154.2746317,,
2012,171,6/19/2012,4,A.N,T,3.790262264,3.163522308,0.501496833,7.455281405,61.4500455,,
2012,171,6/19/2012,4,A.O,I,2.842696698,2.174921587,0.282091969,5.299710254,36.48596452,,
2012,171,6/19/2012,4,A.O,T,4.737827831,4.152123029,0.626871041,9.516821901,158.4258986,,
2012,171,6/19/2012,4,C.N,T,4.737827831,5.733884183,0.846275906,11.31798792,,,
2012,171,6/19/2012,4,C.O,I,,,,,196.832177,,
2012,171,6/19/2012,4,C.O,T,2.368913915,2.174921587,0.626871041,5.170706543,65.72075148,,
2012,171,6/19/2012,5,A.N,I,6.632958963,4.943003606,0.720901697,12.29686427,43.8063769,,
2012,171,6/19/2012,5,A.N,T,2.842696698,2.372641731,0.438809729,5.654148158,43.20706324,,
2012,171,6/19/2012,5,A.O,I,1.895131132,2.570361875,0.438809729,4.904302736,42.24690628,,
2012,171,6/19/2012,5,A.O,T,5.685393397,2.174921587,0.532840385,8.393155369,49.92816197,,
2012,171,6/19/2012,5,C.N,I,2.368913915,1.977201442,0.344779073,4.69089443,48.00784805,,
2012,171,6/19/2012,5,C.N,T,2.368913915,2.174921587,0.501496833,5.045332335,46.08753413,,
2012,171,6/19/2012,5,C.O,I,9.949438444,7.711085625,0.90896301,18.56948708,,,
2012,174,6/22/2012,1,A.N,I,2.842696698,2.174921587,0.532840385,5.55045867,48.3777754,,
2012,174,6/22/2012,1,A.N,T,6.632958963,4.943003606,1.661208259,13.23717083,211.7668659,,
2012,174,6/22/2012,1,A.O,I,4.264045047,2.174921587,0.407466177,6.846432811,53.85450469,,
2012,174,6/22/2012,1,A.O,T,,,,,409.8153604,,
2012,174,6/22/2012,1,C.N,I,8.528090095,9.490566923,1.159711426,19.17836844,,,
2012,174,6/22/2012,1,C.N,T,,,,,175.4927091,,
2012,174,6/22/2012,1,C.O,I,3.316479481,2.570361875,0.282091969,6.168933325,39.88470661,,
2012,174,6/22/2012,1,C.O,T,7.580524529,9.688287067,1.191054978,18.45986657,,,
2012,174,6/22/2012,2,A.N,I,2.842696698,2.570361875,0.626871041,6.039929614,44.72662254,,
2012,174,6/22/2012,2,A.O,I,1.895131132,1.779481298,0.188061312,3.862673742,16.43018787,,
2012,174,6/22/2012,2,A.O,T,4.737827831,3.361242452,0.407466177,8.50653646,35.89623595,,
2012,174,6/22/2012,2,C.N,I,2.368913915,2.174921587,0.313435521,4.857271023,49.85588326,,
2012,174,6/22/2012,2,C.N,T,8.528090095,9.688287067,1.316429187,19.53280635,,,
2012,174,6/22/2012,2,C.O,T,2.368913915,2.372641731,0.407466177,5.149021823,76.77806022,,
2012,174,6/22/2012,3,A.N,I,6.632958963,7.315645337,1.097024322,15.04562862,,,
2012,174,6/22/2012,3,A.N,T,3.316479481,2.174921587,0.438809729,5.930210797,76.67421006,,
2012,174,6/22/2012,3,A.O,I,4.264045047,2.965802164,0.438809729,7.66865694,58.41844576,,
2012,174,6/22/2012,3,A.O,T,3.316479481,1.977201442,0.438809729,5.732490652,39.88470661,,
2012,174,6/22/2012,3,C.N,I,2.368913915,3.163522308,0.501496833,6.033933056,56.83570692,,
2012,174,6/22/2012,3,C.N,T,6.632958963,25.11045832,7.929918672,39.67333596,,,
2012,174,6/22/2012,3,C.O,I,2.368913915,1.779481298,0.407466177,4.55586139,61.82129524,,
2012,174,6/22/2012,3,C.O,T,1.895131132,1.581761154,0.344779073,3.821671359,73.18335577,,
2012,174,6/22/2012,4,A.N,I,3.598024362,1.728956268,0.209269459,5.536250089,43.81383432,,
2012,174,6/22/2012,4,A.N,T,4.626031322,1.728956268,0.568017104,6.923004694,63.89517505,,
2012,174,6/22/2012,4,A.O,I,3.316479481,1.779481298,0.188061312,5.284022091,41.98825789,,
2012,174,6/22/2012,4,A.O,T,4.264045047,2.768082019,0.438809729,7.470936795,62.81841291,,
2012,174,6/22/2012,4,C.N,T,3.084020881,1.536850016,0.747390926,5.368261823,83.75788388,,
2012,174,6/22/2012,4,C.O,I,,,,,118.6570022,,
2012,174,6/22/2012,4,C.O,T,3.598024362,1.536850016,0.627808378,5.762682756,82.72901087,,
2012,174,6/22/2012,5,A.N,I,4.112027842,1.728956268,2.84008552,8.68106963,37.42431682,,
2012,174,6/22/2012,5,A.N,T,3.598024362,1.536850016,0.8071822,5.942056578,44.87029493,,
2012,174,6/22/2012,5,A.O,I,2.570017401,0.768425008,1.046347297,4.384789706,50.20335183,,
2012,174,6/22/2012,5,A.O,T,3.598024362,1.344743764,0.747390926,5.690159052,53.84435392,,
2012,174,6/22/2012,5,C.N,I,4.112027842,2.113168772,0.149478185,6.374674799,47.86164793,,
2012,174,6/22/2012,5,C.N,T,3.598024362,1.728956268,0.269060733,5.596041363,46.86453026,,
2012,174,6/22/2012,5,C.O,I,9.252062644,4.994762551,0.448434556,14.69525975,,,
2012,177,6/25/2012,1,A.N,I,3.084020881,2.305275024,0.687599652,6.076895557,57.2739306,,
2012,177,6/25/2012,1,A.N,T,8.224055684,5.186868803,1.285512393,14.69643688,,,
2012,177,6/25/2012,1,C.N,I,,,,,138.9297613,,
2012,177,6/25/2012,1,C.N,T,,,,,216.7698404,,
2012,177,6/25/2012,1,C.O,I,3.598024362,1.92106252,0.568017104,6.087103986,61.08968228,,
2012,177,6/25/2012,1,C.O,T,,,,,124.1499995,,
2012,177,6/25/2012,2,A.N,I,4.626031322,3.073700032,0.388643282,8.088374636,100.7596927,,
2012,177,6/25/2012,2,A.O,I,4.112027842,1.92106252,0.627808378,6.66089874,13.78816848,,
2012,177,6/25/2012,2,A.O,T,7.710052204,3.84212504,0.986556023,12.53873327,42.42513378,,
2012,177,6/25/2012,2,C.N,I,3.084020881,1.92106252,0.448434556,5.453517957,41.38333316,,
2012,177,6/25/2012,2,C.N,T,,,,,175.3865072,,
2012,177,6/25/2012,2,C.O,T,3.084020881,2.113168772,0,5.197189653,77.84007904,,
2012,177,6/25/2012,3,A.N,I,8.738059164,7.107931323,1.106138571,16.95212906,,,
2012,177,6/25/2012,3,A.N,T,3.084020881,1.152637512,0,4.236658393,92.27466597,,
2012,177,6/25/2012,3,A.O,I,8.224055684,6.915825071,1.106138571,16.24601933,,,
2012,177,6/25/2012,3,A.O,T,2.056013921,0.96053126,0,3.016545181,61.51644398,,
2012,177,6/25/2012,3,C.N,I,3.084020881,4.034231292,1.405094941,8.523347114,56.163095,,
2012,177,6/25/2012,3,C.N,T,,,,,226.6230149,,
2012,177,6/25/2012,3,C.O,I,5.654038283,2.88159378,1.225721119,9.761353182,53.20714263,,
2012,177,6/25/2012,3,C.O,T,3.598024362,1.152637512,1.165929845,5.916591719,67.00158702,,
2012,177,6/25/2012,4,A.N,I,3.598024362,2.113168772,0.627808378,6.339001512,53.03141723,,
2012,177,6/25/2012,4,A.N,T,2.570017401,1.344743764,0.328852008,4.243613173,64.69832902,,
2012,177,6/25/2012,4,A.O,I,3.084020881,1.152637512,0.448434556,4.685092949,40.30387709,,
2012,177,6/25/2012,4,A.O,T,5.140034802,4.418443796,1.285512393,10.84399099,83.78963922,,
2012,177,6/25/2012,4,C.N,T,7.196048723,3.84212504,0.986556023,12.02472979,60.10436482,,
2012,177,6/25/2012,4,C.O,T,4.112027842,1.728956268,0.986556023,6.827540133,73.89880921,,
2012,177,6/25/2012,5,A.N,I,3.084020881,1.536850016,0.568017104,5.188888001,35.00073537,,
2012,177,6/25/2012,5,A.N,T,3.598024362,0.96053126,0.149478185,4.708033807,54.09204557,,
2012,177,6/25/2012,5,A.O,I,3.084020881,1.152637512,0.50822583,4.744884223,53.03141723,,
2012,177,6/25/2012,5,A.O,T,6.168041763,1.92106252,0.866973474,8.956077757,35.00073537,,
2012,177,6/25/2012,5,C.N,I,4.112027842,1.92106252,0.8071822,6.840272562,51.23650772,,
2012,177,6/25/2012,5,C.N,T,3.084020881,1.728956268,0.029895637,4.842872786,91.63452342,,
2012,177,6/25/2012,5,C.O,I,7.196048723,6.723718819,1.345303667,15.26507121,,,
2012,180,6/28/2012,1,A.N,I,2.570017401,0.576318756,0.8071822,3.953518357,64.23077108,,
2012,180,6/28/2012,1,A.N,T,6.168041763,4.418443796,1.704051312,12.29053687,239.0227055,,
2012,180,6/28/2012,1,A.O,I,5.140034802,1.536850016,1.046347297,7.723232115,58.96595378,,
2012,180,6/28/2012,1,A.O,T,,,,,432.7679822,,
2012,180,6/28/2012,1,C.N,I,7.710052204,6.147400063,2.301964053,16.15941632,,,
2012,180,6/28/2012,1,C.N,T,,,,,213.3470598,,
2012,180,6/28/2012,1,C.O,I,2.570017401,1.344743764,0.448434556,4.363195721,68.89332139,,
2012,180,6/28/2012,1,C.O,T,9.252062644,5.955293811,1.763842586,16.97119904,,,
2012,180,6/28/2012,2,A.N,I,4.626031322,2.113168772,0.687599652,7.426799746,105.296346,,
2012,180,6/28/2012,2,A.O,I,3.598024362,1.344743764,0.50822583,5.450993956,23.16519613,,
2012,180,6/28/2012,2,A.O,T,5.654038283,3.073700032,0.747390926,9.475129241,36.85372111,,
2012,180,6/28/2012,2,C.N,I,2.570017401,0.96053126,0.149478185,3.680026846,63.33740838,,
2012,180,6/28/2012,2,C.N,T,6.682045243,4.418443796,1.464886215,12.56537525,,,
2012,180,6/28/2012,2,C.O,T,3.084020881,1.536850016,0,4.620870897,111.1182603,,
2012,180,6/28/2012,3,A.N,I,4.112027842,1.728956268,0.448434556,6.289418666,67.38966146,,
2012,180,6/28/2012,3,A.N,T,2.056013921,0.384212504,0.328852008,2.769078433,116.8789441,,
2012,180,6/28/2012,3,A.O,I,4.112027842,2.88159378,0.269060733,7.262682355,129.5145056,,
2012,180,6/28/2012,3,A.O,T,2.570017401,1.152637512,0.269060733,3.991715646,67.78213879,,
2012,180,6/28/2012,3,C.N,I,3.084020881,1.92106252,0.448434556,5.453517957,65.55977358,,
2012,180,6/28/2012,3,C.N,T,9.766066125,5.763187559,1.106138571,16.63539226,,,
2012,180,6/28/2012,3,C.O,I,3.084020881,0.768425008,0.448434556,4.300880445,73.3380518,,
2012,180,6/28/2012,3,C.O,T,3.084020881,0.768425008,0.269060733,4.121506622,110.0070777,,
2012,180,6/28/2012,4,A.N,I,6.168041763,2.689487528,0.328852008,9.186381299,102.1374557,,
2012,180,6/28/2012,4,A.N,T,3.598024362,1.728956268,0,5.32698063,82.13114991,,
2012,180,6/28/2012,4,A.O,I,3.598024362,1.728956268,1.046347297,6.373327927,50.5422461,,
2012,180,6/28/2012,4,A.O,T,8.224055684,4.034231292,0.209269459,12.46755644,98.89525167,,
2012,180,6/28/2012,4,C.N,T,5.311294428,3.111337039,0.448748102,8.871379569,71.1156866,,
2012,180,6/28/2012,4,C.O,I,11.1537183,9.528469683,1.213281906,21.89546989,,,
2012,180,6/28/2012,4,C.O,T,3.084020881,1.344743764,0.448434556,4.877199201,98.89525167,,
2012,180,6/28/2012,5,A.N,I,3.7179061,1.750127085,0.315785701,5.783818886,47.38335572,,
2012,180,6/28/2012,5,A.N,T,2.655647214,1.16675139,0.249304501,4.071703105,74.76040569,,
2012,180,6/28/2012,5,A.O,I,4.780164985,1.750127085,0.349026302,6.879318372,41.06557495,,
2012,180,6/28/2012,5,A.O,T,4.249035543,1.16675139,0.315785701,5.731572634,74.44923441,,
2012,180,6/28/2012,5,C.N,I,4.249035543,2.139044214,0.581710503,6.96979026,73.3380518,,
2012,180,6/28/2012,5,C.N,T,6.373553314,2.333502779,0.515229302,9.222285395,74.44923441,,
2012,180,6/28/2012,5,C.O,I,6.904682757,3.305795604,1.678650308,11.88912867,271.1285551,,
2012,183,7/1/2012,1,A.N,I,3.7179061,2.527961344,0.648191703,6.894059147,44.44730412,,
2012,183,7/1/2012,1,A.N,T,,,,,202.9763993,,
2012,183,7/1/2012,1,A.O,I,9.560329971,7.194966903,1.313003706,18.06830058,,,
2012,183,7/1/2012,1,C.N,I,,,,,148.3745609,,
2012,183,7/1/2012,1,C.O,I,2.655647214,2.139044214,0.481988702,5.27668013,67.65879978,,
2012,183,7/1/2012,1,C.O,T,11.1537183,10.11184538,1.213281906,22.47884559,,,
2012,183,7/1/2012,2,A.N,I,8.498071085,5.833756949,0.880875904,15.21270394,,,
2012,183,7/1/2012,2,A.N,T,,,,,167.3665047,,
2012,183,7/1/2012,2,A.O,I,4.249035543,2.527961344,0.182823301,6.959820188,21.36593677,,
2012,183,7/1/2012,2,A.O,T,,,,,60.53682086,,
2012,183,7/1/2012,2,C.N,I,3.7179061,1.750127085,0.515229302,5.983262487,47.4798595,,
2012,183,7/1/2012,2,C.N,T,,,,,259.7628045,,
2012,183,7/1/2012,2,C.O,T,5.311294428,2.722419909,0.249304501,8.283018838,105.6662256,,
2012,183,7/1/2012,3,A.N,I,5.842423871,5.055922689,0.747913504,11.64626006,,,
2012,183,7/1/2012,3,A.N,T,4.780164985,2.916878474,0.947357104,8.644400563,162.6185188,,
2012,183,7/1/2012,3,A.O,I,,,,,103.2686944,,
2012,183,7/1/2012,3,A.O,T,2.655647214,1.361209955,0.415507502,4.432364671,104.4556909,,
2012,183,7/1/2012,3,C.N,I,12.74710663,7.778342598,1.246522506,21.77197173,,,
2012,183,7/1/2012,3,C.N,T,12.74710663,10.11184538,7.961123737,30.82007575,,,
2012,183,7/1/2012,3,C.O,I,9.560329971,6.806049773,0.980597705,17.34697745,,,
2012,183,7/1/2012,3,C.O,T,9.029200528,6.417132643,0.814394704,16.26072788,,,
2012,183,7/1/2012,4,A.N,I,7.966941642,12.25088959,0.947357104,21.16518834,,,
2012,183,7/1/2012,4,A.N,T,6.904682757,7.000508338,0.614951103,14.5201422,,,
2012,183,7/1/2012,4,A.O,I,2.124517771,1.750127085,0.216063901,4.090708757,61.72381734,,
2012,183,7/1/2012,4,A.O,T,12.21597719,12.63980672,1.578928507,26.43471242,,,
2012,183,7/1/2012,4,C.N,T,12.21597719,20.02923219,1.313003706,33.55821309,,,
2012,183,7/1/2012,4,C.O,I,5.842423871,4.861464124,0.249304501,10.9531925,136.4855413,,
2012,183,7/1/2012,4,C.O,T,,,,,140.8883007,,
2012,183,7/1/2012,5,A.N,I,3.7179061,2.139044214,0.515229302,6.372179616,61.72381734,,
2012,183,7/1/2012,5,A.N,T,6.904682757,3.305795604,0.648191703,10.85867006,74.78077871,,
2012,183,7/1/2012,5,A.O,I,4.780164985,2.916878474,0.182823301,7.87986676,90.21173304,,
2012,183,7/1/2012,5,A.O,T,5.311294428,2.333502779,0.581710503,8.22650771,113.9516628,,
2012,183,7/1/2012,5,C.N,I,4.249035543,2.916878474,0.0831015,7.249015517,75.96777519,,
2012,183,7/1/2012,5,C.N,T,4.249035543,2.333502779,0.282545101,6.865083423,73.74621992,,
2012,183,7/1/2012,5,C.O,I,7.4358122,7.778342598,1.013838305,16.2279931,,,
2012,186,7/4/2012,1,A.N,I,3.7179061,1.94458565,0.614951103,6.277442853,36.32276503,,
2012,186,7/4/2012,1,A.N,T,5.311294428,2.333502779,1.047078905,8.691876112,183.8152049,,
2012,186,7/4/2012,1,A.O,I,3.7179061,2.139044214,0.249304501,6.106254815,95.76001691,,
2012,186,7/4/2012,1,A.O,T,3.7179061,2.916878474,0,6.634784574,228.577308,,
2012,186,7/4/2012,1,C.N,I,3.7179061,1.55566852,0.747913504,6.021488124,98.93644674,,
2012,186,7/4/2012,1,C.N,T,7.4358122,4.083629864,1.080319505,12.59976157,,,
2012,186,7/4/2012,1,C.O,I,2.124517771,1.16675139,0.548469903,3.839739064,55.72282632,,
2012,186,7/4/2012,1,C.O,T,3.186776657,1.361209955,0.814394704,5.362381316,106.2747544,,
2012,186,7/4/2012,2,A.N,I,4.249035543,1.94458565,1.545687907,7.7393091,248.755906,,
2012,186,7/4/2012,2,A.N,T,3.7179061,1.55566852,0.614951103,5.888525723,227.4401074,,
2012,186,7/4/2012,2,A.O,I,3.7179061,1.94458565,0.548469903,6.210961653,19.81241729,,
2012,186,7/4/2012,2,A.O,T,2.655647214,0.972292825,0.448748102,4.076688141,23.88121128,,
2012,186,7/4/2012,2,C.N,I,11.68484774,0.77783426,0.648191703,13.1108737,65.95763116,,
2012,186,7/4/2012,2,C.N,T,13.27823607,1.55566852,0.914116504,15.74802109,123.2334918,,
2012,186,7/4/2012,2,C.O,I,,,,,213.793701,,
2012,186,7/4/2012,2,C.O,T,5.311294428,2.527961344,0.847635304,8.686891076,108.5359194,,
2012,186,7/4/2012,3,A.N,I,3.7179061,1.361209955,0.781154104,5.860270159,94.65932706,,
2012,186,7/4/2012,3,A.N,T,3.7179061,1.750127085,1.013838305,6.48187149,101.2108478,,
2012,186,7/4/2012,3,A.O,I,9.560329971,0.972292825,0.781154104,11.3137769,61.63863157,,
2012,186,7/4/2012,3,A.O,T,14.8716244,1.94458565,1.080319505,17.89652956,52.31122471,,
2012,186,7/4/2012,3,C.N,I,3.186776657,1.750127085,0.781154104,5.718057846,67.09483169,,
2012,186,7/4/2012,3,C.N,T,2.655647214,1.361209955,0.781154104,4.798011273,75.74902705,,
2012,186,7/4/2012,3,C.O,I,2.655647214,1.55566852,0.781154104,4.992469838,71.64363384,,
2012,186,7/4/2012,3,C.O,T,4.249035543,2.527961344,0.980597705,7.757594592,65.57378461,,
2012,186,7/4/2012,4,A.N,I,4.249035543,1.94458565,0.847635304,7.041256497,53.93380263,,
2012,186,7/4/2012,4,A.N,T,3.7179061,1.94458565,1.013838305,6.676330055,83.01563922,,
2012,186,7/4/2012,4,A.O,I,2.124517771,1.361209955,0.648191703,4.133919429,50.63173308,,
2012,186,7/4/2012,4,A.O,T,11.1537183,1.750127085,0.781154104,13.68499949,75.05523545,,
2012,186,7/4/2012,4,C.N,T,2.230768029,1.530992981,0.328670027,4.090431037,70.09611459,,
2012,186,7/4/2012,4,C.O,I,2.230768029,1.148244736,0.234764305,3.61377707,55.39854217,,
2012,186,7/4/2012,4,C.O,T,2.788460037,1.530992981,0.328670027,4.648123045,66.70436711,,
2012,186,7/4/2012,5,A.N,I,4.461536058,1.530992981,0.17216049,6.164689529,47.32966353,,
2012,186,7/4/2012,5,A.N,T,3.346152044,2.296489471,0.266066212,5.908707727,72.78083438,,
2012,186,7/4/2012,5,A.O,I,2.788460037,1.913741226,0.234764305,4.936965568,57.23587217,,
2012,186,7/4/2012,5,A.O,T,5.576920073,2.105115349,0.266066212,7.948101634,64.82043062,,
2012,186,7/4/2012,5,C.N,I,4.461536058,2.105115349,1.017311987,7.583963394,79.6040376,,
2012,186,7/4/2012,5,C.N,T,3.903844051,1.913741226,0.766896729,6.584482006,70.09611459,,
2012,186,7/4/2012,5,C.O,I,3.903844051,2.487863594,0.234764305,6.62647195,41.83155225,,
2012,189,7/7/2012,1,A.N,I,2.98852815,3.361630396,0.336452154,6.6866107,38.43980477,,
