year,doy,date,block,treatment,subsample,depth
2012,136,2012-05-15,5,C.N,9,20
2012,136,2012-05-15,5,C.N,10,48
2012,136,2012-05-15,5,C.N,11,60
2012,136,2012-05-15,5,C.N,12,62
2012,136,2012-05-15,5,A.N,1,0
2012,136,2012-05-15,5,A.N,2,0
2012,136,2012-05-15,5,A.N,3,0
2012,136,2012-05-15,5,A.N,4,0
2012,136,2012-05-15,5,A.N,5,0
2012,136,2012-05-15,5,A.N,6,0
2012,136,2012-05-15,5,A.N,7,0
2012,136,2012-05-15,5,A.N,8,0
2012,136,2012-05-15,5,A.N,9,3
2012,136,2012-05-15,5,A.N,10,5
2012,136,2012-05-15,5,A.N,11,0
2012,136,2012-05-15,5,A.N,12,0
2012,137,2012-05-16,1,A.N,1,0
2012,137,2012-05-16,1,A.N,2,0
2012,137,2012-05-16,1,A.N,3,0
2012,137,2012-05-16,1,A.N,4,0
2012,137,2012-05-16,1,A.N,5,0
2012,137,2012-05-16,1,A.N,6,0
2012,137,2012-05-16,1,A.N,7,0
2012,137,2012-05-16,1,A.N,8,0
2012,137,2012-05-16,1,A.N,9,0
2012,137,2012-05-16,1,A.N,10,8
2012,137,2012-05-16,1,A.N,11,0
2012,137,2012-05-16,1,A.N,12,0
2012,137,2012-05-16,1,C.N,1,60
2012,137,2012-05-16,1,C.N,2,49
2012,137,2012-05-16,1,C.N,3,53
2012,137,2012-05-16,1,C.N,4,40
2012,137,2012-05-16,1,C.N,5,40
2012,137,2012-05-16,1,C.N,6,42
2012,137,2012-05-16,1,C.N,7,22
2012,137,2012-05-16,1,C.N,8,48
2012,137,2012-05-16,1,C.N,9,45
2012,137,2012-05-16,1,C.N,10,70
2012,137,2012-05-16,1,C.N,11,70
2012,137,2012-05-16,1,C.N,12,58
2012,137,2012-05-16,2,C.N,1,53
2012,137,2012-05-16,2,C.N,2,44
2012,137,2012-05-16,2,C.N,3,38
2012,137,2012-05-16,2,C.N,4,28
2012,137,2012-05-16,2,C.N,5,41
2012,137,2012-05-16,2,C.N,6,34
2012,137,2012-05-16,2,C.N,7,43
2012,137,2012-05-16,2,C.N,8,25
2012,137,2012-05-16,2,C.N,9,55
2012,137,2012-05-16,2,C.N,10,67
2012,137,2012-05-16,2,C.N,11,58
2012,137,2012-05-16,2,C.N,12,55
2012,137,2012-05-16,2,A.N,1,0
2012,137,2012-05-16,2,A.N,2,0
2012,137,2012-05-16,2,A.N,3,0
2012,137,2012-05-16,2,A.N,4,0
2012,137,2012-05-16,2,A.N,5,0
2012,137,2012-05-16,2,A.N,6,0
2012,137,2012-05-16,2,A.N,7,0
2012,137,2012-05-16,2,A.N,8,0
2012,137,2012-05-16,2,A.N,9,0
2012,137,2012-05-16,2,A.N,10,0
2012,137,2012-05-16,2,A.N,11,14
2012,137,2012-05-16,2,A.N,12,0
2012,137,2012-05-16,3,C.N,1,48
2012,137,2012-05-16,3,C.N,2,52
2012,137,2012-05-16,3,C.N,3,40
2012,137,2012-05-16,3,C.N,4,8
2012,137,2012-05-16,3,C.N,5,28
2012,137,2012-05-16,3,C.N,6,23
2012,137,2012-05-16,3,C.N,7,37
2012,137,2012-05-16,3,C.N,8,54
2012,137,2012-05-16,3,C.N,9,33
2012,137,2012-05-16,3,C.N,10,47
2012,137,2012-05-16,3,C.N,11,57
2012,137,2012-05-16,3,C.N,12,47
2012,137,2012-05-16,3,A.N,1,0
2012,137,2012-05-16,3,A.N,2,0
2012,137,2012-05-16,3,A.N,3,0
2012,137,2012-05-16,3,A.N,4,0
2012,137,2012-05-16,3,A.N,5,0
2012,137,2012-05-16,3,A.N,6,0
2012,137,2012-05-16,3,A.N,7,0
2012,137,2012-05-16,3,A.N,8,0
2012,137,2012-05-16,3,A.N,9,0
2012,137,2012-05-16,3,A.N,10,0
2012,137,2012-05-16,3,A.N,11,0
2012,137,2012-05-16,3,A.N,12,0
2012,137,2012-05-16,4,A.N,1,0
2012,137,2012-05-16,4,A.N,2,0
2012,137,2012-05-16,4,A.N,3,0
2012,137,2012-05-16,4,A.N,4,0
2012,137,2012-05-16,4,A.N,5,0
2012,137,2012-05-16,4,A.N,6,0
2012,137,2012-05-16,4,A.N,7,0
2012,137,2012-05-16,4,A.N,8,0
2012,137,2012-05-16,4,A.N,9,0
2012,137,2012-05-16,4,A.N,10,0
2012,137,2012-05-16,4,A.N,11,0
2012,137,2012-05-16,4,A.N,12,0
2012,137,2012-05-16,4,C.N,1,46
2012,137,2012-05-16,4,C.N,2,46
2012,137,2012-05-16,4,C.N,3,49
2012,137,2012-05-16,4,C.N,4,42
2012,137,2012-05-16,4,C.N,5,34
2012,137,2012-05-16,4,C.N,6,40
2012,137,2012-05-16,4,C.N,7,38
2012,137,2012-05-16,4,C.N,8,39
2012,137,2012-05-16,4,C.N,9,41
2012,137,2012-05-16,4,C.N,10,44
2012,137,2012-05-16,4,C.N,11,43
2012,137,2012-05-16,4,C.N,12,40
2012,137,2012-05-16,5,C.N,1,54
2012,137,2012-05-16,5,C.N,2,45
2012,137,2012-05-16,5,C.N,3,39
2012,137,2012-05-16,5,C.N,4,35
2012,137,2012-05-16,5,C.N,5,18
2012,137,2012-05-16,5,C.N,6,25
2012,137,2012-05-16,5,C.N,7,15
2012,137,2012-05-16,5,C.N,8,30
2012,137,2012-05-16,5,C.N,9,52
2012,137,2012-05-16,5,C.N,10,42
2012,137,2012-05-16,5,C.N,11,58
2012,137,2012-05-16,5,C.N,12,58
2012,137,2012-05-16,5,A.N,1,0
2012,137,2012-05-16,5,A.N,2,0
2012,137,2012-05-16,5,A.N,3,0
2012,137,2012-05-16,5,A.N,4,0
2012,137,2012-05-16,5,A.N,5,0
2012,137,2012-05-16,5,A.N,6,0
2012,137,2012-05-16,5,A.N,7,0
2012,137,2012-05-16,5,A.N,8,0
2012,137,2012-05-16,5,A.N,9,0
2012,137,2012-05-16,5,A.N,10,0
2012,137,2012-05-16,5,A.N,11,0
2012,137,2012-05-16,5,A.N,12,0
2012,139,2012-05-18,1,A.N,1,0
2012,139,2012-05-18,1,A.N,2,0
2012,139,2012-05-18,1,A.N,3,0
2012,139,2012-05-18,1,A.N,4,0
2012,139,2012-05-18,1,A.N,5,0
2012,139,2012-05-18,1,A.N,6,0
2012,139,2012-05-18,1,A.N,7,0
2012,139,2012-05-18,1,A.N,8,0
2012,139,2012-05-18,1,A.N,9,0
2012,139,2012-05-18,1,A.N,10,0
2012,139,2012-05-18,1,A.N,11,0
2012,139,2012-05-18,1,A.N,12,0
2012,139,2012-05-18,1,C.N,1,48
2012,139,2012-05-18,1,C.N,2,47
2012,139,2012-05-18,1,C.N,3,41
2012,139,2012-05-18,1,C.N,4,17
2012,139,2012-05-18,1,C.N,5,41
2012,139,2012-05-18,1,C.N,6,36
2012,139,2012-05-18,1,C.N,7,20
2012,139,2012-05-18,1,C.N,8,43
2012,139,2012-05-18,1,C.N,9,37
2012,139,2012-05-18,1,C.N,10,57
2012,139,2012-05-18,1,C.N,11,57
2012,139,2012-05-18,1,C.N,12,42
2012,139,2012-05-18,2,C.N,1,46
2012,139,2012-05-18,2,C.N,2,42
2012,139,2012-05-18,2,C.N,3,37
2012,139,2012-05-18,2,C.N,4,21
2012,139,2012-05-18,2,C.N,5,28
2012,139,2012-05-18,2,C.N,6,38
2012,139,2012-05-18,2,C.N,7,24
2012,139,2012-05-18,2,C.N,8,27
2012,139,2012-05-18,2,C.N,9,40
2012,139,2012-05-18,2,C.N,10,55
2012,139,2012-05-18,2,C.N,11,61
2012,139,2012-05-18,2,C.N,12,54
2012,139,2012-05-18,2,A.N,1,0
2012,139,2012-05-18,2,A.N,2,0
2012,139,2012-05-18,2,A.N,3,0
2012,139,2012-05-18,2,A.N,4,0
2012,139,2012-05-18,2,A.N,5,0
2012,139,2012-05-18,2,A.N,6,0
2012,139,2012-05-18,2,A.N,7,0
2012,139,2012-05-18,2,A.N,8,0
2012,139,2012-05-18,2,A.N,9,0
2012,139,2012-05-18,2,A.N,10,0
2012,139,2012-05-18,2,A.N,11,0
2012,139,2012-05-18,2,A.N,12,0
2012,139,2012-05-18,3,C.N,1,51
2012,139,2012-05-18,3,C.N,2,51
2012,139,2012-05-18,3,C.N,3,34
2012,139,2012-05-18,3,C.N,4,0
2012,139,2012-05-18,3,C.N,5,0
2012,139,2012-05-18,3,C.N,6,23
2012,139,2012-05-18,3,C.N,7,23
2012,139,2012-05-18,3,C.N,8,37
2012,139,2012-05-18,3,C.N,9,32
2012,139,2012-05-18,3,C.N,10,43
2012,139,2012-05-18,3,C.N,11,60
2012,139,2012-05-18,3,C.N,12,56
2012,139,2012-05-18,3,A.N,1,0
2012,139,2012-05-18,3,A.N,2,0
2012,139,2012-05-18,3,A.N,3,0
2012,139,2012-05-18,3,A.N,4,0
2012,139,2012-05-18,3,A.N,5,0
2012,139,2012-05-18,3,A.N,6,0
2012,139,2012-05-18,3,A.N,7,0
2012,139,2012-05-18,3,A.N,8,0
2012,139,2012-05-18,3,A.N,9,0
2012,139,2012-05-18,3,A.N,10,0
2012,139,2012-05-18,3,A.N,11,0
2012,139,2012-05-18,3,A.N,12,0
2012,139,2012-05-18,4,A.N,1,0
2012,139,2012-05-18,4,A.N,2,0
2012,139,2012-05-18,4,A.N,3,0
2012,139,2012-05-18,4,A.N,4,0
2012,139,2012-05-18,4,A.N,5,0
2012,139,2012-05-18,4,A.N,6,0
2012,139,2012-05-18,4,A.N,7,0
2012,139,2012-05-18,4,A.N,8,0
2012,139,2012-05-18,4,A.N,9,0
2012,139,2012-05-18,4,A.N,10,0
2012,139,2012-05-18,4,A.N,11,0
2012,139,2012-05-18,4,A.N,12,0
2012,139,2012-05-18,4,C.N,1,38
2012,139,2012-05-18,4,C.N,2,42
2012,139,2012-05-18,4,C.N,3,36
2012,139,2012-05-18,4,C.N,4,38
2012,139,2012-05-18,4,C.N,5,42
2012,139,2012-05-18,4,C.N,6,29
2012,139,2012-05-18,4,C.N,7,37
2012,139,2012-05-18,4,C.N,8,35
2012,139,2012-05-18,4,C.N,9,32
2012,139,2012-05-18,4,C.N,10,37
2012,139,2012-05-18,4,C.N,11,36
2012,139,2012-05-18,4,C.N,12,39
2012,139,2012-05-18,5,C.N,1,23
2012,139,2012-05-18,5,C.N,2,40
2012,139,2012-05-18,5,C.N,3,27
2012,139,2012-05-18,5,C.N,4,26
2012,139,2012-05-18,5,C.N,5,23
2012,139,2012-05-18,5,C.N,6,18
2012,139,2012-05-18,5,C.N,7,22
2012,139,2012-05-18,5,C.N,8,37
2012,139,2012-05-18,5,C.N,9,50
2012,139,2012-05-18,5,C.N,10,56
2012,139,2012-05-18,5,C.N,11,54
2012,139,2012-05-18,5,C.N,12,0
2012,139,2012-05-18,5,A.N,1,0
2012,139,2012-05-18,5,A.N,2,0
2012,139,2012-05-18,5,A.N,3,0
2012,139,2012-05-18,5,A.N,4,0
2012,139,2012-05-18,5,A.N,5,0
2012,139,2012-05-18,5,A.N,6,0
2012,139,2012-05-18,5,A.N,7,0
2012,139,2012-05-18,5,A.N,8,0
2012,139,2012-05-18,5,A.N,9,0
2012,139,2012-05-18,5,A.N,10,0
2012,139,2012-05-18,5,A.N,11,0
2012,139,2012-05-18,5,A.N,12,0
2012,141,2012-05-20,1,A.N,1,0
2012,141,2012-05-20,1,A.N,2,0
2012,141,2012-05-20,1,A.N,3,0
2012,141,2012-05-20,1,A.N,4,0
2012,141,2012-05-20,1,A.N,5,0
2012,141,2012-05-20,1,A.N,6,0
2012,141,2012-05-20,1,A.N,7,0
2012,141,2012-05-20,1,A.N,8,0
2012,141,2012-05-20,1,A.N,9,0
2012,141,2012-05-20,1,A.N,10,0
2012,141,2012-05-20,1,A.N,11,0
2012,141,2012-05-20,1,A.N,12,0
2012,141,2012-05-20,1,C.N,1,42
2012,141,2012-05-20,1,C.N,2,42
2012,141,2012-05-20,1,C.N,3,37
2012,141,2012-05-20,1,C.N,4,24
2012,141,2012-05-20,1,C.N,5,36
2012,141,2012-05-20,1,C.N,6,0
2012,141,2012-05-20,1,C.N,7,18
2012,141,2012-05-20,1,C.N,8,38
2012,141,2012-05-20,1,C.N,9,34
2012,141,2012-05-20,1,C.N,10,57
2012,141,2012-05-20,1,C.N,11,49
2012,141,2012-05-20,1,C.N,12,40
2012,141,2012-05-20,2,C.N,1,39
2012,141,2012-05-20,2,C.N,2,31
2012,141,2012-05-20,2,C.N,3,37
2012,141,2012-05-20,2,C.N,4,0
2012,141,2012-05-20,2,C.N,5,27
2012,141,2012-05-20,2,C.N,6,25
2012,141,2012-05-20,2,C.N,7,37
2012,141,2012-05-20,2,C.N,8,38
2012,141,2012-05-20,2,C.N,9,32
2012,141,2012-05-20,2,C.N,10,60
2012,141,2012-05-20,2,C.N,11,52
2012,141,2012-05-20,2,C.N,12,44
2012,141,2012-05-20,2,A.N,1,0
2012,141,2012-05-20,2,A.N,2,0
2012,141,2012-05-20,2,A.N,3,0
2012,141,2012-05-20,2,A.N,4,0
2012,141,2012-05-20,2,A.N,5,0
2012,141,2012-05-20,2,A.N,6,0
2012,141,2012-05-20,2,A.N,7,0
2012,141,2012-05-20,2,A.N,8,0
2012,141,2012-05-20,2,A.N,9,0
2012,141,2012-05-20,2,A.N,10,0
2012,141,2012-05-20,2,A.N,11,0
2012,141,2012-05-20,2,A.N,12,0
2012,141,2012-05-20,3,C.N,1,39
2012,141,2012-05-20,3,C.N,2,50
2012,141,2012-05-20,3,C.N,3,19
2012,141,2012-05-20,3,C.N,4,0
2012,141,2012-05-20,3,C.N,5,0
2012,141,2012-05-20,3,C.N,6,30
2012,141,2012-05-20,3,C.N,7,0
2012,141,2012-05-20,3,C.N,8,34
2012,141,2012-05-20,3,C.N,9,22
2012,141,2012-05-20,3,C.N,10,51
2012,141,2012-05-20,3,C.N,11,42
2012,141,2012-05-20,3,C.N,12,43
2012,141,2012-05-20,3,A.N,1,0
2012,141,2012-05-20,3,A.N,2,0
2012,141,2012-05-20,3,A.N,3,0
2012,141,2012-05-20,3,A.N,4,0
2012,141,2012-05-20,3,A.N,5,0
2012,141,2012-05-20,3,A.N,6,0
2012,141,2012-05-20,3,A.N,7,0
2012,141,2012-05-20,3,A.N,8,0
2012,141,2012-05-20,3,A.N,9,0
2012,141,2012-05-20,3,A.N,10,0
2012,141,2012-05-20,3,A.N,11,0
2012,141,2012-05-20,3,A.N,12,0
2012,141,2012-05-20,4,A.N,1,0
2012,141,2012-05-20,4,A.N,2,0
2012,141,2012-05-20,4,A.N,3,0
2012,141,2012-05-20,4,A.N,4,0
2012,141,2012-05-20,4,A.N,5,0
2012,141,2012-05-20,4,A.N,6,0
2012,141,2012-05-20,4,A.N,7,0
2012,141,2012-05-20,4,A.N,8,0
2012,141,2012-05-20,4,A.N,9,0
2012,141,2012-05-20,4,A.N,10,0
2012,141,2012-05-20,4,A.N,11,0
2012,141,2012-05-20,4,A.N,12,0
2012,141,2012-05-20,4,C.N,1,37
2012,141,2012-05-20,4,C.N,2,36
2012,141,2012-05-20,4,C.N,3,42
2012,141,2012-05-20,4,C.N,4,22
2012,141,2012-05-20,4,C.N,5,20
2012,141,2012-05-20,4,C.N,6,26
2012,141,2012-05-20,4,C.N,7,29
2012,141,2012-05-20,4,C.N,8,20
2012,141,2012-05-20,4,C.N,9,23
2012,141,2012-05-20,4,C.N,10,35
2012,141,2012-05-20,4,C.N,11,23
2012,141,2012-05-20,4,C.N,12,27
2012,141,2012-05-20,5,C.N,1,52
2012,141,2012-05-20,5,C.N,2,35
2012,141,2012-05-20,5,C.N,3,29
2012,141,2012-05-20,5,C.N,4,18
2012,141,2012-05-20,5,C.N,5,0
2012,141,2012-05-20,5,C.N,6,5
2012,141,2012-05-20,5,C.N,7,5
2012,141,2012-05-20,5,C.N,8,24
2012,141,2012-05-20,5,C.N,9,40
2012,141,2012-05-20,5,C.N,10,35
2012,141,2012-05-20,5,C.N,11,39
2012,141,2012-05-20,5,C.N,12,54
2012,141,2012-05-20,5,A.N,1,0
2012,141,2012-05-20,5,A.N,2,0
2012,141,2012-05-20,5,A.N,3,0
2012,141,2012-05-20,5,A.N,4,0
2012,141,2012-05-20,5,A.N,5,0
2012,141,2012-05-20,5,A.N,6,0
2012,141,2012-05-20,5,A.N,7,0
2012,141,2012-05-20,5,A.N,8,0
2012,141,2012-05-20,5,A.N,9,0
2012,141,2012-05-20,5,A.N,10,0
2012,141,2012-05-20,5,A.N,11,0
2012,141,2012-05-20,5,A.N,12,0
2012,142,2012-05-21,1,A.N,1,0
2012,142,2012-05-21,1,A.N,2,0
2012,142,2012-05-21,1,A.N,3,0
2012,142,2012-05-21,1,A.N,4,0
2012,142,2012-05-21,1,A.N,5,0
2012,142,2012-05-21,1,A.N,6,0
2012,142,2012-05-21,1,A.N,7,0
2012,142,2012-05-21,1,A.N,8,0
2012,142,2012-05-21,1,A.N,9,0
2012,142,2012-05-21,1,A.N,10,0
2012,142,2012-05-21,1,A.N,11,0
2012,142,2012-05-21,1,A.N,12,0
2012,142,2012-05-21,1,C.N,1,32
2012,142,2012-05-21,1,C.N,2,42
2012,142,2012-05-21,1,C.N,3,48
2012,142,2012-05-21,1,C.N,4,0
2012,142,2012-05-21,1,C.N,5,25
2012,142,2012-05-21,1,C.N,6,10
2012,142,2012-05-21,1,C.N,7,0
2012,142,2012-05-21,1,C.N,8,10
2012,142,2012-05-21,1,C.N,9,25
2012,142,2012-05-21,1,C.N,10,20
2012,142,2012-05-21,1,C.N,11,54
2012,142,2012-05-21,1,C.N,12,56
2012,142,2012-05-21,2,C.N,1,32
2012,142,2012-05-21,2,C.N,2,24
2012,142,2012-05-21,2,C.N,3,42
2012,142,2012-05-21,2,C.N,4,18
2012,142,2012-05-21,2,C.N,5,0
2012,142,2012-05-21,2,C.N,6,12
2012,142,2012-05-21,2,C.N,7,30
2012,142,2012-05-21,2,C.N,8,24
2012,142,2012-05-21,2,C.N,9,16
2012,142,2012-05-21,2,C.N,10,28
2012,142,2012-05-21,2,C.N,11,52
2012,142,2012-05-21,2,C.N,12,40
2012,142,2012-05-21,2,A.N,1,0
2012,142,2012-05-21,2,A.N,2,0
2012,142,2012-05-21,2,A.N,3,0
2012,142,2012-05-21,2,A.N,4,0
2012,142,2012-05-21,2,A.N,5,0
2012,142,2012-05-21,2,A.N,6,0
2012,142,2012-05-21,2,A.N,7,0
2012,142,2012-05-21,2,A.N,8,0
2012,142,2012-05-21,2,A.N,9,0
2012,142,2012-05-21,2,A.N,10,0
2012,142,2012-05-21,2,A.N,11,0
2012,142,2012-05-21,2,A.N,12,0
2012,142,2012-05-21,3,C.N,1,36
2012,142,2012-05-21,3,C.N,2,38
2012,142,2012-05-21,3,C.N,3,20
2012,142,2012-05-21,3,C.N,4,0
2012,142,2012-05-21,3,C.N,5,0
2012,142,2012-05-21,3,C.N,6,17
2012,142,2012-05-21,3,C.N,7,0
2012,142,2012-05-21,3,C.N,8,22
2012,142,2012-05-21,3,C.N,9,25
2012,142,2012-05-21,3,C.N,10,35
2012,142,2012-05-21,3,C.N,11,40
2012,142,2012-05-21,3,C.N,12,37
2012,142,2012-05-21,3,A.N,1,0
2012,142,2012-05-21,3,A.N,2,0
2012,142,2012-05-21,3,A.N,3,0
2012,142,2012-05-21,3,A.N,4,0
2012,142,2012-05-21,3,A.N,5,0
2012,142,2012-05-21,3,A.N,6,0
2012,142,2012-05-21,3,A.N,7,0
2012,142,2012-05-21,3,A.N,8,0
2012,142,2012-05-21,3,A.N,9,0
2012,142,2012-05-21,3,A.N,10,0
2012,142,2012-05-21,3,A.N,11,0
2012,142,2012-05-21,3,A.N,12,0
2012,142,2012-05-21,4,A.N,1,0
2012,142,2012-05-21,4,A.N,2,0
2012,142,2012-05-21,4,A.N,3,0
2012,142,2012-05-21,4,A.N,4,0
2012,142,2012-05-21,4,A.N,5,0
2012,142,2012-05-21,4,A.N,6,0
2012,142,2012-05-21,4,A.N,7,0
2012,142,2012-05-21,4,A.N,8,0
2012,142,2012-05-21,4,A.N,9,0
2012,142,2012-05-21,4,A.N,10,0
2012,142,2012-05-21,4,A.N,11,0
2012,142,2012-05-21,4,A.N,12,0
2012,142,2012-05-21,4,C.N,1,31
2012,142,2012-05-21,4,C.N,2,32
2012,142,2012-05-21,4,C.N,3,40
2012,142,2012-05-21,4,C.N,4,10
2012,142,2012-05-21,4,C.N,5,10
2012,142,2012-05-21,4,C.N,6,21
2012,142,2012-05-21,4,C.N,7,0
2012,142,2012-05-21,4,C.N,8,0
2012,142,2012-05-21,4,C.N,9,20
2012,142,2012-05-21,4,C.N,10,32
2012,142,2012-05-21,4,C.N,11,19
2012,142,2012-05-21,4,C.N,12,27
2012,142,2012-05-21,5,C.N,1,27
2012,142,2012-05-21,5,C.N,2,27
2012,142,2012-05-21,5,C.N,3,21
2012,142,2012-05-21,5,C.N,4,12
2012,142,2012-05-21,5,C.N,5,0
2012,142,2012-05-21,5,C.N,6,17
2012,142,2012-05-21,5,C.N,7,19
2012,142,2012-05-21,5,C.N,8,20
2012,142,2012-05-21,5,C.N,9,25
2012,142,2012-05-21,5,C.N,10,30
2012,142,2012-05-21,5,C.N,11,45
2012,142,2012-05-21,5,C.N,12,40
2012,142,2012-05-21,5,A.N,1,0
2012,142,2012-05-21,5,A.N,2,0
2012,142,2012-05-21,5,A.N,3,0
2012,142,2012-05-21,5,A.N,4,0
2012,142,2012-05-21,5,A.N,5,0
2012,142,2012-05-21,5,A.N,6,0
2012,142,2012-05-21,5,A.N,7,0
2012,142,2012-05-21,5,A.N,8,0
2012,142,2012-05-21,5,A.N,9,0
2012,142,2012-05-21,5,A.N,10,0
2012,142,2012-05-21,5,A.N,11,0
2012,142,2012-05-21,5,A.N,12,0
2012,143,2012-05-22,1,A.N,1,0
2012,143,2012-05-22,1,A.N,2,0
2012,143,2012-05-22,1,A.N,3,0
2012,143,2012-05-22,1,A.N,4,0
2012,143,2012-05-22,1,A.N,5,0
2012,143,2012-05-22,1,A.N,6,0
2012,143,2012-05-22,1,A.N,7,0
2012,143,2012-05-22,1,A.N,8,0
2012,143,2012-05-22,1,A.N,9,0
2012,143,2012-05-22,1,A.N,10,0
2012,143,2012-05-22,1,A.N,11,0
2012,143,2012-05-22,1,A.N,12,0
2012,143,2012-05-22,1,C.N,1,36
2012,143,2012-05-22,1,C.N,2,38
2012,143,2012-05-22,1,C.N,3,35
2012,143,2012-05-22,1,C.N,4,0
2012,143,2012-05-22,1,C.N,5,22
2012,143,2012-05-22,1,C.N,6,0
2012,143,2012-05-22,1,C.N,7,0
2012,143,2012-05-22,1,C.N,8,21
2012,143,2012-05-22,1,C.N,9,13
2012,143,2012-05-22,1,C.N,10,23
2012,143,2012-05-22,1,C.N,11,52
2012,143,2012-05-22,1,C.N,12,29
2012,143,2012-05-22,2,C.N,1,20
2012,143,2012-05-22,2,C.N,2,22
2012,143,2012-05-22,2,C.N,3,19
2012,143,2012-05-22,2,C.N,4,20
2012,143,2012-05-22,2,C.N,5,0
2012,143,2012-05-22,2,C.N,6,0
2012,143,2012-05-22,2,C.N,7,10
2012,143,2012-05-22,2,C.N,8,0
2012,143,2012-05-22,2,C.N,9,19
2012,143,2012-05-22,2,C.N,10,25
2012,143,2012-05-22,2,C.N,11,41
2012,143,2012-05-22,2,C.N,12,40
2012,143,2012-05-22,2,A.N,1,0
2012,143,2012-05-22,2,A.N,2,0
2012,143,2012-05-22,2,A.N,3,0
2012,143,2012-05-22,2,A.N,4,0
2012,143,2012-05-22,2,A.N,5,0
2012,143,2012-05-22,2,A.N,6,0
2012,143,2012-05-22,2,A.N,7,0
2012,143,2012-05-22,2,A.N,8,0
2012,143,2012-05-22,2,A.N,9,0
2012,143,2012-05-22,2,A.N,10,0
2012,143,2012-05-22,2,A.N,11,0
2012,143,2012-05-22,2,A.N,12,0
2012,143,2012-05-22,3,C.N,1,19
2012,143,2012-05-22,3,C.N,2,26
2012,143,2012-05-22,3,C.N,3,10
2012,143,2012-05-22,3,C.N,4,0
2012,143,2012-05-22,3,C.N,5,0
2012,143,2012-05-22,3,C.N,6,0
2012,143,2012-05-22,3,C.N,7,0
2012,143,2012-05-22,3,C.N,8,0
2012,143,2012-05-22,3,C.N,9,21
2012,143,2012-05-22,3,C.N,10,38
2012,143,2012-05-22,3,C.N,11,36
2012,143,2012-05-22,3,C.N,12,35
2012,143,2012-05-22,3,A.N,1,0
2012,143,2012-05-22,3,A.N,2,0
2012,143,2012-05-22,3,A.N,3,0
2012,143,2012-05-22,3,A.N,4,0
2012,143,2012-05-22,3,A.N,5,0
2012,143,2012-05-22,3,A.N,6,0
2012,143,2012-05-22,3,A.N,7,0
2012,143,2012-05-22,3,A.N,8,0
2012,143,2012-05-22,3,A.N,9,0
2012,143,2012-05-22,3,A.N,10,0
2012,143,2012-05-22,3,A.N,11,0
2012,143,2012-05-22,3,A.N,12,0
2012,143,2012-05-22,4,A.N,1,0
2012,143,2012-05-22,4,A.N,2,0
2012,143,2012-05-22,4,A.N,3,0
2012,143,2012-05-22,4,A.N,4,0
2012,143,2012-05-22,4,A.N,5,0
2012,143,2012-05-22,4,A.N,6,0
2012,143,2012-05-22,4,A.N,7,0
2012,143,2012-05-22,4,A.N,8,0
2012,143,2012-05-22,4,A.N,9,0
2012,143,2012-05-22,4,A.N,10,0
2012,143,2012-05-22,4,A.N,11,0
2012,143,2012-05-22,4,A.N,12,0
2012,143,2012-05-22,4,C.N,1,26
2012,143,2012-05-22,4,C.N,2,16
2012,143,2012-05-22,4,C.N,3,21
2012,143,2012-05-22,4,C.N,4,0
2012,143,2012-05-22,4,C.N,5,12
2012,143,2012-05-22,4,C.N,6,0
2012,143,2012-05-22,4,C.N,7,0
2012,143,2012-05-22,4,C.N,8,0
2012,143,2012-05-22,4,C.N,9,11
2012,143,2012-05-22,4,C.N,10,25
2012,143,2012-05-22,4,C.N,11,10
2012,143,2012-05-22,4,C.N,12,24
2012,143,2012-05-22,5,C.N,1,28
2012,143,2012-05-22,5,C.N,2,30
2012,143,2012-05-22,5,C.N,3,19
2012,143,2012-05-22,5,C.N,4,0
2012,143,2012-05-22,5,C.N,5,0
2012,143,2012-05-22,5,C.N,6,15
2012,143,2012-05-22,5,C.N,7,17
2012,143,2012-05-22,5,C.N,8,15
2012,143,2012-05-22,5,C.N,9,30
2012,143,2012-05-22,5,C.N,10,30
2012,143,2012-05-22,5,C.N,11,35
2012,143,2012-05-22,5,C.N,12,40
2012,143,2012-05-22,5,A.N,1,0
2012,143,2012-05-22,5,A.N,2,0
2012,143,2012-05-22,5,A.N,3,0
2012,143,2012-05-22,5,A.N,4,0
2012,143,2012-05-22,5,A.N,5,0
2012,143,2012-05-22,5,A.N,6,0
2012,143,2012-05-22,5,A.N,7,0
2012,143,2012-05-22,5,A.N,8,0
2012,143,2012-05-22,5,A.N,9,0
2012,143,2012-05-22,5,A.N,10,0
2012,143,2012-05-22,5,A.N,11,0
2012,143,2012-05-22,5,A.N,12,0
2012,144,2012-05-23,1,A.N,1,0
2012,144,2012-05-23,1,A.N,2,0
2012,144,2012-05-23,1,A.N,3,0
2012,144,2012-05-23,1,A.N,4,0
2012,144,2012-05-23,1,A.N,5,0
2012,144,2012-05-23,1,A.N,6,0
2012,144,2012-05-23,1,A.N,7,0
2012,144,2012-05-23,1,A.N,8,0
2012,144,2012-05-23,1,A.N,9,0
2012,144,2012-05-23,1,A.N,10,0
2012,144,2012-05-23,1,A.N,11,0
2012,144,2012-05-23,1,A.N,12,0
2012,144,2012-05-23,1,C.N,1,35
2012,144,2012-05-23,1,C.N,2,35
2012,144,2012-05-23,1,C.N,3,24
2012,144,2012-05-23,1,C.N,4,0
2012,144,2012-05-23,1,C.N,5,0
2012,144,2012-05-23,1,C.N,6,0
2012,144,2012-05-23,1,C.N,7,0
