mantis_id,year,doy,date,block,snow,otc,treatment,air_temp_min,air_temp_mean,air_temp_max,relative_humidity
9735547,2012,191,2012-07-09,3,C,N,C.N,5.128,12.0636125,20.531,71.43583333
9735541,2012,191,2012-07-09,2,A,O,A.O,4.688,13.42183056,29.265,71.51180556
9735537,2012,191,2012-07-09,1,C,S,C.S,5.076,12.01964167,20.103,71.55736111
9735555,2012,191,2012-07-09,4,C,O,C.O,4.792,13.09469583,28.419,71.64083333
9735550,2012,191,2012-07-09,4,C,N,C.N,4.895,11.99075139,21.413,71.64680556
9735544,2012,191,2012-07-09,3,C,S,C.S,5.05,11.97772917,20.531,71.86944444
9735553,2012,191,2012-07-09,3,C,O,C.O,4.869,13.29276111,29.115,72.23472222
9735539,2012,191,2012-07-09,3,A,O,A.O,4.844,13.06300694,27.85,72.34638889
9735551,2012,191,2012-07-09,1,A,O,A.O,4.792,12.8787875,26.524,73.17541667
9735541,2012,192,2012-07-10,2,A,O,A.O,3.749,11.85436528,22.13,83.56180556
9735543,2012,192,2012-07-10,2,C,O,C.O,4.063,11.61946111,20.293,83.62791667
9735535,2012,192,2012-07-10,4,A,O,A.O,4.037,11.64205139,20.484,83.64805556
9735555,2012,192,2012-07-10,4,C,O,C.O,3.67,11.41743889,19.294,84.51694444
9735552,2012,192,2012-07-10,1,C,O,C.O,4.194,11.50306389,19.222,84.58222222
9735553,2012,192,2012-07-10,3,C,O,C.O,3.827,11.57088056,20.317,85.01916667
9735542,2012,192,2012-07-10,2,C,S,C.S,4.194,10.45360694,16.439,85.16972222
9735546,2012,192,2012-07-10,1,C,N,C.N,4.168,10.38284444,16.106,85.31972222
9735538,2012,192,2012-07-10,2,A,N,A.N,3.722,10.60495,16.701,85.40402778
9735534,2012,192,2012-07-10,1,A,N,A.N,4.141,10.52188056,16.296,85.45222222
9735551,2012,192,2012-07-10,1,A,O,A.O,3.88,11.37210417,19.698,85.45555556
9735539,2012,192,2012-07-10,3,A,O,A.O,3.801,11.46749167,20.079,85.49236111
9735547,2012,192,2012-07-10,3,C,N,C.N,3.67,10.647925,17.034,85.52930556
9735536,2012,192,2012-07-10,4,A,N,A.N,3.854,10.4957,16.701,85.56430556
9735548,2012,192,2012-07-10,4,C,S,C.S,3.67,10.50690139,16.844,85.61277778
9735545,2012,192,2012-07-10,3,A,N,A.N,3.958,10.43255972,16.463,85.64875
9735554,2012,192,2012-07-10,2,C,N,C.N,3.749,10.48092778,16.654,85.68041667
9735537,2012,192,2012-07-10,1,C,S,C.S,3.88,10.52151111,16.439,85.77291667
9735550,2012,192,2012-07-10,4,C,N,C.N,3.433,10.59745833,17.605,86.09305556
9735544,2012,192,2012-07-10,3,C,S,C.S,3.854,10.59715139,17.153,86.12625
9735535,2012,193,2012-07-11,4,A,O,A.O,3.221,17.11926806,29.49,56.98847222
9735543,2012,193,2012-07-11,2,C,O,C.O,3.354,16.7880625,27.702,58.52430556
9735552,2012,193,2012-07-11,1,C,O,C.O,3.301,16.910025,28.468,58.94361111
9735541,2012,193,2012-07-11,2,A,O,A.O,3.116,16.99811111,29.315,59.53902778
9735555,2012,193,2012-07-11,4,C,O,C.O,3.116,16.48369028,28.941,60.09472222
9735551,2012,193,2012-07-11,1,A,O,A.O,3.221,16.40856528,27.259,60.75041667
9735536,2012,193,2012-07-11,4,A,N,A.N,3.248,14.13918333,21.246,60.99458333
9735553,2012,193,2012-07-11,3,C,O,C.O,3.354,16.68548333,30.419,61.10777778
9735538,2012,193,2012-07-11,2,A,N,A.N,3.327,14.21203611,21.533,61.15083333
9735534,2012,193,2012-07-11,1,A,N,A.N,3.67,13.86700972,21.533,61.31361111
9735539,2012,193,2012-07-11,3,A,O,A.O,3.168,16.2691875,28.468,61.33833333
9735548,2012,193,2012-07-11,4,C,S,C.S,3.248,13.99002361,21.581,61.36416667
9735546,2012,193,2012-07-11,1,C,N,C.N,3.459,13.80474444,21.103,61.37611111
9735542,2012,193,2012-07-11,2,C,S,C.S,3.459,13.83988611,21.079,61.37972222
9735545,2012,193,2012-07-11,3,A,N,A.N,3.433,13.99772917,21.199,61.38402778
9735554,2012,193,2012-07-11,2,C,N,C.N,3.327,13.92640694,21.127,61.40722222
9735537,2012,193,2012-07-11,1,C,S,C.S,3.38,14.07969861,21.175,61.74569444
9735544,2012,193,2012-07-11,3,C,S,C.S,3.38,14.08817917,21.915,61.91736111
9735547,2012,193,2012-07-11,3,C,N,C.N,3.274,14.11054583,21.963,61.94833333
9735550,2012,193,2012-07-11,4,C,N,C.N,3.221,13.98715556,22.154,62.25208333
9735535,2012,194,2012-07-12,4,A,O,A.O,8.891,17.4288125,30.091,60.73888889
9735552,2012,194,2012-07-12,1,C,O,C.O,8.866,17.09532917,31.816,63.51833333
9735543,2012,194,2012-07-12,2,C,O,C.O,8.767,16.77138889,29.04,64.11875
9735534,2012,194,2012-07-12,1,A,N,A.N,9.04,15.263125,22.298,64.30319444
9735555,2012,194,2012-07-12,4,C,O,C.O,8.717,16.87551528,30.596,64.30583333
9735536,2012,194,2012-07-12,4,A,N,A.N,8.916,15.36655,22.274,64.35888889
9735546,2012,194,2012-07-12,1,C,N,C.N,8.916,15.14409583,21.915,64.49083333
9735538,2012,194,2012-07-12,2,A,N,A.N,8.618,15.42291667,22.561,64.50652778
9735554,2012,194,2012-07-12,2,C,N,C.N,8.792,15.24490694,22.417,64.53013889
9735548,2012,194,2012-07-12,4,C,S,C.S,8.717,15.22461667,22.058,64.64958333
9735541,2012,194,2012-07-12,2,A,O,A.O,8.568,17.00163611,29.815,64.66763889
9735542,2012,194,2012-07-12,2,C,S,C.S,8.99,15.15370556,21.413,64.7075
9735545,2012,194,2012-07-12,3,A,N,A.N,8.767,15.24875972,22.154,64.76722222
9735537,2012,194,2012-07-12,1,C,S,C.S,8.693,15.30085972,21.987,64.83638889
9735539,2012,194,2012-07-12,3,A,O,A.O,8.618,16.61610556,30.697,65.07791667
9735547,2012,194,2012-07-12,3,C,N,C.N,8.668,15.33875556,22.13,65.09208333
9735544,2012,194,2012-07-12,3,C,S,C.S,8.742,15.25882361,22.561,65.15708333
9735550,2012,194,2012-07-12,4,C,N,C.N,8.568,15.20948889,22.441,65.30402778
9735553,2012,194,2012-07-12,3,C,O,C.O,8.693,16.71991528,31.816,65.60263889
9735551,2012,194,2012-07-12,1,A,O,A.O,8.593,16.32934306,29.59,66.03833333
9735535,2012,195,2012-07-13,4,A,O,A.O,7.995,15.25611111,28.122,73.24138889
9735534,2012,195,2012-07-13,1,A,N,A.N,8.693,13.94605278,21.079,74.40458333
9735546,2012,195,2012-07-13,1,C,N,C.N,8.519,13.86893333,21.199,74.48694444
9735542,2012,195,2012-07-13,2,C,S,C.S,8.494,13.88587222,21.032,74.53583333
9735536,2012,195,2012-07-13,4,A,N,A.N,8.319,14.01003194,21.246,74.57638889
9735554,2012,195,2012-07-13,2,C,N,C.N,8.419,13.93845417,21.127,74.63916667
9735543,2012,195,2012-07-13,2,C,O,C.O,8.07,15.02189444,27.063,74.65416667
9735538,2012,195,2012-07-13,2,A,N,A.N,8.369,14.02993889,21.724,74.66416667
9735545,2012,195,2012-07-13,3,A,N,A.N,8.444,13.9388125,21.079,74.6975
9735541,2012,195,2012-07-13,2,A,O,A.O,7.745,15.04192361,27.702,74.8375
9735548,2012,195,2012-07-13,4,C,S,C.S,8.319,13.91266944,21.748,74.92430556
9735537,2012,195,2012-07-13,1,C,S,C.S,8.369,13.96903194,21.151,75.06513889
9735547,2012,195,2012-07-13,3,C,N,C.N,8.419,13.99622639,21.676,75.34875
9735555,2012,195,2012-07-13,4,C,O,C.O,8.045,14.98259306,28.468,75.39555556
9735544,2012,195,2012-07-13,3,C,S,C.S,8.369,13.96593889,21.628,75.40972222
9735550,2012,195,2012-07-13,4,C,N,C.N,8.319,13.91054306,22.25,75.48069444
9735553,2012,195,2012-07-13,3,C,O,C.O,7.645,14.87175,27.161,75.83083333
9735539,2012,195,2012-07-13,3,A,O,A.O,8.145,14.86001528,29.04,75.91486111
9735552,2012,195,2012-07-13,1,C,O,C.O,8.02,15.21729167,28.245,75.92444444
9735551,2012,195,2012-07-13,1,A,O,A.O,7.97,14.78188472,27.875,76.855
9735543,2012,196,2012-07-14,2,C,O,C.O,4.194,10.55819583,22.13,92.23666667
9735541,2012,196,2012-07-14,2,A,O,A.O,4.324,10.75054028,23.208,92.57986111
9735542,2012,196,2012-07-14,2,C,S,C.S,4.089,9.524606944,15.867,92.61319444
9735535,2012,196,2012-07-14,4,A,O,A.O,4.688,10.62052222,22.657,92.83791667
9735546,2012,196,2012-07-14,1,C,N,C.N,4.168,9.502397222,15.557,92.83791667
9735552,2012,196,2012-07-14,1,C,O,C.O,4.869,10.77130278,23.665,93.01375
9735555,2012,196,2012-07-14,4,C,O,C.O,4.376,10.47031111,22.106,93.04180556
9735553,2012,196,2012-07-14,3,C,O,C.O,4.011,10.44853611,21.294,93.13013889
9735538,2012,196,2012-07-14,2,A,N,A.N,4.168,9.679255556,16.344,93.16097222
9735536,2012,196,2012-07-14,4,A,N,A.N,4.063,9.6405625,16.725,93.16902778
9735537,2012,196,2012-07-14,1,C,S,C.S,4.141,9.6274375,15.939,93.27652778
9735534,2012,196,2012-07-14,1,A,N,A.N,4.454,9.578383333,15.819,93.30291667
9735548,2012,196,2012-07-14,4,C,S,C.S,3.985,9.533191667,16.272,93.35013889
9735554,2012,196,2012-07-14,2,C,N,C.N,4.037,9.573393056,15.891,93.39375
9735545,2012,196,2012-07-14,3,A,N,A.N,4.168,9.556459722,16.344,93.41277778
9735547,2012,196,2012-07-14,3,C,N,C.N,4.089,9.620031944,16.534,93.56652778
9735544,2012,196,2012-07-14,3,C,S,C.S,4.011,9.603258333,16.701,93.94236111
9735550,2012,196,2012-07-14,4,C,N,C.N,3.801,9.533352778,17.106,93.995
9735551,2012,196,2012-07-14,1,A,O,A.O,3.932,10.36950833,21.604,94.05555556
9735539,2012,196,2012-07-14,3,A,O,A.O,4.037,10.29789444,21.437,94.78875
9735535,2012,197,2012-07-15,4,A,O,A.O,3.406,12.56415556,25.939,80.75875
9735555,2012,197,2012-07-15,4,C,O,C.O,3.301,12.68375972,27.136,81.68222222
9735552,2012,197,2012-07-15,1,C,O,C.O,3.354,12.98479444,27.85,82.02861111
9735543,2012,197,2012-07-15,2,C,O,C.O,3.274,12.19912222,25.38,82.62319444
9735541,2012,197,2012-07-15,2,A,O,A.O,2.93,12.55732361,26.916,83.30791667
9735553,2012,197,2012-07-15,3,C,O,C.O,3.195,12.22078333,25.914,83.87333333
9735546,2012,197,2012-07-15,1,C,N,C.N,3.354,10.62935972,17.962,83.935
9735536,2012,197,2012-07-15,4,A,N,A.N,3.433,10.749775,18.794,84
9735542,2012,197,2012-07-15,2,C,S,C.S,3.617,10.57929167,18.224,84.14611111
9735538,2012,197,2012-07-15,2,A,N,A.N,3.327,10.74459861,19.199,84.15194444
9735534,2012,197,2012-07-15,1,A,N,A.N,3.564,10.68629861,18.533,84.30597222
9735545,2012,197,2012-07-15,3,A,N,A.N,3.433,10.67455556,18.319,84.30819444
9735548,2012,197,2012-07-15,4,C,S,C.S,3.512,10.61412083,19.008,84.43333333
9735551,2012,197,2012-07-15,1,A,O,A.O,2.956,11.98643889,25.939,84.45986111
9735554,2012,197,2012-07-15,2,C,N,C.N,3.301,10.56594167,18.081,84.56916667
9735537,2012,197,2012-07-15,1,C,S,C.S,3.142,10.63757083,18.699,84.56958333
9735539,2012,197,2012-07-15,3,A,O,A.O,3.009,12.40890972,26.646,84.68944444
9735547,2012,197,2012-07-15,3,C,N,C.N,3.327,10.69887778,18.675,84.92013889
9735544,2012,197,2012-07-15,3,C,S,C.S,3.433,10.69890972,19.175,85.07472222
9735550,2012,197,2012-07-15,4,C,N,C.N,3.248,10.67714028,18.985,85.11583333
9735542,2012,198,2012-07-16,2,C,S,C.S,6.763,8.611263889,10.614,91.91361111
9735546,2012,198,2012-07-16,1,C,N,C.N,6.712,8.621455556,10.638,91.98972222
9735534,2012,198,2012-07-16,1,A,N,A.N,6.788,8.638120833,10.638,92.27333333
9735536,2012,198,2012-07-16,4,A,N,A.N,6.763,8.646534722,11.029,92.37375
9735538,2012,198,2012-07-16,2,A,N,A.N,6.712,8.631231944,10.98,92.47819444
9735545,2012,198,2012-07-16,3,A,N,A.N,6.737,8.613286111,10.687,92.52458333
9735554,2012,198,2012-07-16,2,C,N,C.N,6.712,8.608590278,10.687,92.58055556
9735548,2012,198,2012-07-16,4,C,S,C.S,6.687,8.547168056,10.834,92.71888889
9735537,2012,198,2012-07-16,1,C,S,C.S,6.737,8.651680556,10.956,92.74569444
9735543,2012,198,2012-07-16,2,C,O,C.O,6.611,8.7912,11.904,92.75486111
9735555,2012,198,2012-07-16,4,C,O,C.O,6.611,8.719679167,11.856,92.87486111
9735547,2012,198,2012-07-16,3,C,N,C.N,6.712,8.628236111,10.932,93.01972222
9735544,2012,198,2012-07-16,3,C,S,C.S,6.763,8.602020833,10.687,93.23986111
9735541,2012,198,2012-07-16,2,A,O,A.O,6.484,8.796588889,12.823,93.36194444
9735550,2012,198,2012-07-16,4,C,N,C.N,6.636,8.549531944,10.858,93.38277778
9735535,2012,198,2012-07-16,4,A,O,A.O,6.611,8.769254167,12.147,93.50208333
9735552,2012,198,2012-07-16,1,C,O,C.O,6.636,8.823380556,12.122,93.59236111
9735553,2012,198,2012-07-16,3,C,O,C.O,6.382,8.678258333,11.807,93.64361111
9735539,2012,198,2012-07-16,3,A,O,A.O,6.611,8.617515278,11.273,93.91194444
9735551,2012,198,2012-07-16,1,A,O,A.O,6.535,8.682240278,11.613,94.14986111
9735542,2012,199,2012-07-17,2,C,S,C.S,3.009,6.273923611,9.706,96.27791667
9735546,2012,199,2012-07-17,1,C,N,C.N,3.009,6.276919444,9.78,96.54430556
9735543,2012,199,2012-07-17,2,C,O,C.O,2.903,6.632227778,12.268,96.94361111
9735536,2012,199,2012-07-17,4,A,N,A.N,2.903,6.333977778,10.051,96.97666667
9735555,2012,199,2012-07-17,4,C,O,C.O,2.903,6.639840278,12.534,97.06638889
9735537,2012,199,2012-07-17,1,C,S,C.S,2.956,6.3336125,9.854,97.09652778
9735538,2012,199,2012-07-17,2,A,N,A.N,2.903,6.337554167,10.1,97.11388889
9735541,2012,199,2012-07-17,2,A,O,A.O,2.903,6.721455556,12.437,97.17347222
9735534,2012,199,2012-07-17,1,A,N,A.N,3.063,6.304743056,10.026,97.17777778
9735548,2012,199,2012-07-17,4,C,S,C.S,2.797,6.253248611,9.928,97.18027778
9735554,2012,199,2012-07-17,2,C,N,C.N,2.93,6.293025,9.805,97.20333333
9735545,2012,199,2012-07-17,3,A,N,A.N,2.93,6.291576389,9.928,97.23125
9735547,2012,199,2012-07-17,3,C,N,C.N,2.903,6.327656944,9.928,97.36416667
9735544,2012,199,2012-07-17,3,C,S,C.S,2.956,6.332919444,10.026,97.57958333
9735535,2012,199,2012-07-17,4,A,O,A.O,2.956,6.647976389,12.558,97.63638889
9735553,2012,199,2012-07-17,3,C,O,C.O,2.956,6.579330556,12.098,97.66638889
9735552,2012,199,2012-07-17,1,C,O,C.O,2.93,6.710465278,13.016,97.71986111
9735550,2012,199,2012-07-17,4,C,N,C.N,2.797,6.312113889,10.051,97.73444444
9735551,2012,199,2012-07-17,1,A,O,A.O,2.85,6.570097222,11.734,98.04791667
9735539,2012,199,2012-07-17,3,A,O,A.O,2.85,6.546522222,12.074,98.30180556
9735542,2012,200,2012-07-18,2,C,S,C.S,1.994,7.261276389,11.88,90.17125
9735546,2012,200,2012-07-18,1,C,N,C.N,1.994,7.330705556,12.098,90.22722222
9735543,2012,200,2012-07-18,2,C,O,C.O,1.832,8.030156944,15.27,90.50319444
9735536,2012,200,2012-07-18,4,A,N,A.N,1.913,7.421238889,12.799,90.55513889
9735545,2012,200,2012-07-18,3,A,N,A.N,1.94,7.324527778,12.606,90.73013889
9735554,2012,200,2012-07-18,2,C,N,C.N,1.913,7.33845,12.122,90.75222222
9735538,2012,200,2012-07-18,2,A,N,A.N,1.886,7.382679167,12.775,90.80736111
9735534,2012,200,2012-07-18,1,A,N,A.N,2.074,7.221897222,11.54,90.83041667
9735537,2012,200,2012-07-18,1,C,S,C.S,1.913,7.409888889,12.364,90.98375
9735548,2012,200,2012-07-18,4,C,S,C.S,1.832,7.256944444,12.171,90.99180556
9735547,2012,200,2012-07-18,3,C,N,C.N,1.913,7.359906944,12.437,91.17138889
9735535,2012,200,2012-07-18,4,A,O,A.O,1.778,8.052636111,16.034,91.37388889
9735544,2012,200,2012-07-18,3,C,S,C.S,1.913,7.293338889,12.147,91.49902778
9735555,2012,200,2012-07-18,4,C,O,C.O,1.751,7.8368375,15.031,91.54291667
9735550,2012,200,2012-07-18,4,C,N,C.N,1.805,7.320076389,12.582,91.56375
9735541,2012,200,2012-07-18,2,A,O,A.O,1.697,8.084183333,15.796,91.66444444
9735551,2012,200,2012-07-18,1,A,O,A.O,1.751,7.870816667,14.816,91.90527778
9735552,2012,200,2012-07-18,1,C,O,C.O,1.805,8.097151389,16.082,92.29263889
9735553,2012,200,2012-07-18,3,C,O,C.O,1.751,7.865065278,15.509,92.32541667
9735539,2012,200,2012-07-18,3,A,O,A.O,1.751,7.577479167,14.314,92.85152778
9735535,2012,201,2012-07-19,4,A,O,A.O,5.102,10.77363056,22.489,88.99486111
9735555,2012,201,2012-07-19,4,C,O,C.O,5.128,10.814425,22.8,89.26180556
9735543,2012,201,2012-07-19,2,C,O,C.O,5.102,10.62970972,21.795,89.36125
9735541,2012,201,2012-07-19,2,A,O,A.O,5.102,10.97254722,23.497,89.56555556
9735553,2012,201,2012-07-19,3,C,O,C.O,5.076,10.69760972,22.202,90.04277778
9735552,2012,201,2012-07-19,1,C,O,C.O,5.154,11.03087917,23.4,90.04805556
9735551,2012,201,2012-07-19,1,A,O,A.O,5.076,10.49018472,21.7,90.93569444
9735539,2012,201,2012-07-19,3,A,O,A.O,5.076,10.62567917,22.705,92.00083333
9735538,2012,201,2012-07-19,2,A,N,A.N,5.154,9.043686111,15.342,92.73611111
9735536,2012,201,2012-07-19,4,A,N,A.N,5.205,9.020519444,14.84,92.80791667
9735542,2012,201,2012-07-19,2,C,S,C.S,5.179,8.786783333,14.17,92.81833333
9735546,2012,201,2012-07-19,1,C,N,C.N,5.154,8.8724375,14.888,93.05694444
9735548,2012,201,2012-07-19,4,C,S,C.S,5.128,8.883538889,14.529,93.15694444
9735545,2012,201,2012-07-19,3,A,N,A.N,5.179,8.9216875,14.745,93.16138889
9735534,2012,201,2012-07-19,1,A,N,A.N,5.205,8.940776389,14.984,93.18319444
9735537,2012,201,2012-07-19,1,C,S,C.S,5.154,8.939588889,14.625,93.22513889
9735554,2012,201,2012-07-19,2,C,N,C.N,5.128,8.847629167,14.481,93.2675
9735547,2012,201,2012-07-19,3,C,N,C.N,5.128,9.018831944,15.7,93.37611111
9735544,2012,201,2012-07-19,3,C,S,C.S,5.179,9.011368056,16.01,93.48736111
9735550,2012,201,2012-07-19,4,C,N,C.N,5.128,8.958504167,15.509,93.75152778
9735543,2012,202,2012-07-20,2,C,O,C.O,4.115,9.951859722,21.318,89.82180556
9735541,2012,202,2012-07-20,2,A,O,A.O,3.88,10.06965556,21.175,89.8475
9735553,2012,202,2012-07-20,3,C,O,C.O,3.932,9.858831944,20.936,90.44791667
9735555,2012,202,2012-07-20,4,C,O,C.O,4.089,9.786252778,20.365,90.51347222
9735535,2012,202,2012-07-20,4,A,O,A.O,4.063,9.772004167,20.007,90.87430556
9735551,2012,202,2012-07-20,1,A,O,A.O,3.932,9.890965278,21.151,91.04277778
9735552,2012,202,2012-07-20,1,C,O,C.O,3.985,9.906808333,20.198,91.09625
9735542,2012,202,2012-07-20,2,C,S,C.S,4.402,9.052644444,15.772,91.51916667
9735546,2012,202,2012-07-20,1,C,N,C.N,4.402,9.047998611,15.7,91.71486111
9735539,2012,202,2012-07-20,3,A,O,A.O,4.115,9.639890278,19.912,91.86930556
9735536,2012,202,2012-07-20,4,A,N,A.N,4.402,9.136629167,16.725,91.895
9735538,2012,202,2012-07-20,2,A,N,A.N,4.35,9.158902778,16.201,91.93472222
9735545,2012,202,2012-07-20,3,A,N,A.N,4.428,9.082725,16.034,92.03555556
9735534,2012,202,2012-07-20,1,A,N,A.N,4.532,9.044695833,15.676,92.07166667
9735554,2012,202,2012-07-20,2,C,N,C.N,4.376,9.115573611,16.272,92.09791667
9735548,2012,202,2012-07-20,4,C,S,C.S,4.35,9.081438889,16.63,92.10513889
9735537,2012,202,2012-07-20,1,C,S,C.S,4.324,9.205109722,16.677,92.12236111
9735547,2012,202,2012-07-20,3,C,N,C.N,4.376,9.213798611,16.868,92.24555556
9735544,2012,202,2012-07-20,3,C,S,C.S,4.402,9.133327778,16.392,92.50208333
9735550,2012,202,2012-07-20,4,C,N,C.N,4.272,9.125479167,17.058,92.52972222
9735541,2012,203,2012-07-21,2,A,O,A.O,0.66,7.751543056,16.892,91.21569444
9735555,2012,203,2012-07-21,4,C,O,C.O,0.742,7.600004167,15.605,91.25680556
9735535,2012,203,2012-07-21,4,A,O,A.O,0.66,7.547977778,17.177,91.31222222
9735543,2012,203,2012-07-21,2,C,O,C.O,0.825,7.169906944,14.864,92.635
9735552,2012,203,2012-07-21,1,C,O,C.O,0.715,7.472609722,16.392,92.77402778
9735553,2012,203,2012-07-21,3,C,O,C.O,0.77,7.159158333,14.864,93.0775
9735551,2012,203,2012-07-21,1,A,O,A.O,0.715,6.990754167,13.329,93.88555556
9735539,2012,203,2012-07-21,3,A,O,A.O,0.715,7.176427778,13.329,94.70805556
9735547,2012,203,2012-07-21,3,C,N,C.N,0.797,5.814405556,11.807,96.93027778
9735550,2012,203,2012-07-21,4,C,N,C.N,0.467,5.732248611,11.078,97.16347222
9735546,2012,203,2012-07-21,1,C,N,C.N,0.797,5.534030556,10.663,97.20180556
9735538,2012,203,2012-07-21,2,A,N,A.N,0.852,5.615798611,11.053,97.32972222
9735542,2012,203,2012-07-21,2,C,S,C.S,0.962,5.461518056,10.565,97.38027778
9735534,2012,203,2012-07-21,1,A,N,A.N,0.934,5.612604167,11.005,97.42263889
9735544,2012,203,2012-07-21,3,C,S,C.S,1.017,5.7282125,10.638,97.7325
9735536,2012,203,2012-07-21,4,A,N,A.N,0.742,5.6371,11.248,97.76986111
9735554,2012,203,2012-07-21,2,C,N,C.N,0.825,5.498683333,11.175,97.80194444
9735548,2012,203,2012-07-21,4,C,S,C.S,0.715,5.58185,11.248,97.83138889
9735537,2012,203,2012-07-21,1,C,S,C.S,0.934,5.578894444,10.761,98.14152778
9735545,2012,203,2012-07-21,3,A,N,A.N,0.825,5.501063889,10.59,98.25972222
9735535,2012,204,2012-07-22,4,A,O,A.O,-0.143,16.16199583,28.568,61.16263889
9735543,2012,204,2012-07-22,2,C,O,C.O,-0.479,15.6854625,27.382,62.95333333
9735552,2012,204,2012-07-22,1,C,O,C.O,-0.367,16.77120694,29.615,64.29236111
9735555,2012,204,2012-07-22,4,C,O,C.O,0.107,15.69895972,29.49,64.53819444
9735541,2012,204,2012-07-22,2,A,O,A.O,-0.451,15.98468333,29.464,64.61152778
9735534,2012,204,2012-07-22,1,A,N,A.N,0.135,12.951925,20.841,65.42513889
9735554,2012,204,2012-07-22,2,C,N,C.N,0.163,13.04159028,20.96,65.63347222
9735538,2012,204,2012-07-22,2,A,N,A.N,0.107,13.25609722,21.509,65.64263889
9735553,2012,204,2012-07-22,3,C,O,C.O,-0.171,15.41165694,27.456,65.65833333
9735546,2012,204,2012-07-22,1,C,N,C.N,0.024,12.96788194,21.103,65.68222222
9735551,2012,204,2012-07-22,1,A,O,A.O,-0.676,15.1136875,27.284,65.69361111
9735536,2012,204,2012-07-22,4,A,N,A.N,0.218,13.17702222,21.008,65.80708333
9735542,2012,204,2012-07-22,2,C,S,C.S,0.19,12.98549028,21.127,65.89333333
9735548,2012,204,2012-07-22,4,C,S,C.S,0.495,12.93113889,20.936,65.94777778
9735539,2012,204,2012-07-22,3,A,O,A.O,-0.367,15.39054167,28.369,65.95402778
9735544,2012,204,2012-07-22,3,C,S,C.S,0.19,13.12252639,21.891,66.21569444
9735545,2012,204,2012-07-22,3,A,N,A.N,0.218,13.01569861,20.913,66.25416667
9735537,2012,204,2012-07-22,1,C,S,C.S,-0.088,13.06729444,21.032,66.49194444
9735547,2012,204,2012-07-22,3,C,N,C.N,0.107,12.98919861,21.342,66.64472222
9735550,2012,204,2012-07-22,4,C,N,C.N,0.163,12.92010417,21.724,66.98
9735535,2012,205,2012-07-23,4,A,O,A.O,7.444,15.23330139,31.026,74.46041667
9735546,2012,205,2012-07-23,1,C,N,C.N,8.22,14.21154167,22.992,74.50555556
9735542,2012,205,2012-07-23,2,C,S,C.S,8.295,14.23103056,22.705,74.56513889
9735534,2012,205,2012-07-23,1,A,N,A.N,8.394,14.23208611,22.465,74.56652778
9735536,2012,205,2012-07-23,4,A,N,A.N,7.97,14.35131111,23.28,74.57694444
9735554,2012,205,2012-07-23,2,C,N,C.N,8.095,14.24853472,23.064,74.77930556
9735545,2012,205,2012-07-23,3,A,N,A.N,8.07,14.28493333,22.848,74.79277778
9735548,2012,205,2012-07-23,4,C,S,C.S,7.945,14.19849444,22.896,74.86833333
9735538,2012,205,2012-07-23,2,A,N,A.N,8.07,14.3174,23.28,74.88944444
9735537,2012,205,2012-07-23,1,C,S,C.S,8.02,14.28044861,23.112,75.09944444
9735550,2012,205,2012-07-23,4,C,N,C.N,7.77,14.26710139,23.665,75.31555556
9735544,2012,205,2012-07-23,3,C,S,C.S,8.12,14.19788056,23.785,75.39375
9735543,2012,205,2012-07-23,2,C,O,C.O,7.645,14.98973333,29.64,75.50472222
9735547,2012,205,2012-07-23,3,C,N,C.N,7.945,14.24658333,23.352,75.52347222
9735555,2012,205,2012-07-23,4,C,O,C.O,7.393,14.89219722,30.621,76.06
9735539,2012,205,2012-07-23,3,A,O,A.O,7.569,14.68029583,29.515,76.06527778
9735541,2012,205,2012-07-23,2,A,O,A.O,7.293,15.13787917,30.824,76.24208333
9735552,2012,205,2012-07-23,1,C,O,C.O,7.469,15.1309375,30.925,76.56347222
9735553,2012,205,2012-07-23,3,C,O,C.O,7.116,14.87722083,29.79,77.15791667
9735551,2012,205,2012-07-23,1,A,O,A.O,7.469,14.75269028,30.016,77.21430556
9735543,2012,206,2012-07-24,2,C,O,C.O,7.569,12.32887639,20.055,90.46458333
9735555,2012,206,2012-07-24,4,C,O,C.O,7.569,12.27849306,20.365,90.77472222
9735535,2012,206,2012-07-24,4,A,O,A.O,7.569,12.35583472,21.199,90.89208333
9735541,2012,206,2012-07-24,2,A,O,A.O,7.519,12.3236,20.293,90.98972222
9735553,2012,206,2012-07-24,3,C,O,C.O,7.594,12.29203194,20.603,91.20847222
9735552,2012,206,2012-07-24,1,C,O,C.O,7.619,12.41446389,21.795,91.39583333
9735542,2012,206,2012-07-24,2,C,S,C.S,7.619,11.43328472,16.392,91.69430556
9735539,2012,206,2012-07-24,3,A,O,A.O,7.469,12.11707639,19.793,91.94416667
9735546,2012,206,2012-07-24,1,C,N,C.N,7.619,11.42810417,16.344,92.03
9735536,2012,206,2012-07-24,4,A,N,A.N,7.594,11.58585833,16.82,92.03513889
9735538,2012,206,2012-07-24,2,A,N,A.N,7.594,11.57124722,16.82,92.11305556
9735537,2012,206,2012-07-24,1,C,S,C.S,7.619,11.58590556,16.677,92.12236111
9735551,2012,206,2012-07-24,1,A,O,A.O,7.519,12.10575,19.341,92.16347222
9735548,2012,206,2012-07-24,4,C,S,C.S,7.544,11.46876528,16.32,92.25194444
9735545,2012,206,2012-07-24,3,A,N,A.N,7.619,11.50945139,16.582,92.28333333
